SAMPID,TISSUE
GTEX-UPK5-0126-SM-3GADM,Artery_Coronary
GTEX-UPK5-0226-SM-3GAEV,Heart_Atrial_Appendage
GTEX-UPK5-0326-SM-3GAF3,Heart_Left_Ventricle
GTEX-UPK5-0326-SM-5SI81,Heart_Left_Ventricle
GTEX-UPK5-0326-SM-CYPR4,Heart_Left_Ventricle
GTEX-UPK5-0426-SM-3GAEK,Skin_Not_Sun_Exposed_Suprapubic
GTEX-UPK5-0726-SM-4IHL7,Skin_Sun_Exposed_Lower_leg
GTEX-UPK5-1126-SM-3GAEJ,Lung
GTEX-UPK5-1226-SM-4IHL8,Esophagus - Esophagus_Mucosa
GTEX-UPK5-1326-SM-4IHLE,Esophagus_Muscularis
GTEX-UPK5-1426-SM-4JBHH,Liver
GTEX-UPK5-1526-SM-4JBJA,Artery_Aorta
GTEX-UPK5-1626-SM-4JBHI,Spleen
GTEX-UPK5-1826-SM-3GAEB,Adipose_Visceral_Omentum
GTEX-UPK5-2026-SM-4JBIM,Small_Intestine_Terminal_Ileum
GTEX-UPK5-2126-SM-4JBJK,Stomach
GTEX-UPK5-2326-SM-3P5Z8,Breast_Mammary_Tissue
GTEX-UTHO-0003-SM-3G3SP,Whole_Blood
GTEX-UTHO-0003-SM-3G3TQ,Whole_Blood
GTEX-UTHO-0003-SM-4X62R,Whole_Blood
GTEX-UTHO-0003-SM-5SOE4,Whole_Blood
GTEX-UTHO-0006-SM-3NMCC,Whole_Blood
GTEX-UTHO-0008-SM-4JBID,Cells_Cultured_fibroblasts
GTEX-UTHO-0011-R10A-SM-3GIJQ,Brain_Frontal_Cortex_BA9
GTEX-UTHO-0011-R10a-SM-AHZNR,Brain_Frontal_Cortex_BA9
GTEX-UTHO-0011-R11A-SM-3GIJE,Brain_Cerebellar_Hemisphere
GTEX-UTHO-0011-R1A-SM-3GIJO,Brain_Hippocampus
GTEX-UTHO-0011-R2A-SM-3GIKC,Brain_Substantia_nigra
GTEX-UTHO-0011-R3A-SM-3GIK8,Brain_Anterior_cingulate_cortex_BA24
GTEX-UTHO-0011-R4A-SM-3GIJP,Brain_Amygdala
GTEX-UTHO-0011-R5A-SM-3GIJD,Brain_Caudate_basal_ganglia
GTEX-UTHO-0011-R6A-SM-3GIJW,Brain_Nucleus_accumbens_basal_ganglia
GTEX-UTHO-0426-SM-3GAED,Adipose_Subcutaneous
GTEX-UTHO-0426-SM-5SI7N,Adipose_Subcutaneous
GTEX-UTHO-0426-SM-CE6QU,Adipose_Subcutaneous
GTEX-UTHO-0726-SM-3GAEN,Muscle_Skeletal
GTEX-UTHO-1026-SM-3GAF7,Breast_Mammary_Tissue
GTEX-UTHO-1226-SM-3GAEE,Heart_Atrial_Appendage
GTEX-UTHO-1826-SM-3GAFE,Adipose_Visceral_Omentum
GTEX-UTHO-2426-SM-4JBHD,Liver
GTEX-UTHO-2426-SM-CKJTI,Liver
GTEX-UTHO-2726-SM-4JBH9,Prostate
GTEX-UTHO-2926-SM-3P5Z9,Brain_Cerebellum
GTEX-UTHO-3026-SM-3GAFB,Brain_Cortex
GTEX-UTHO-3026-SM-CYKVK,Brain_Cortex
GTEX-UTHO-3126-SM-3P5ZB,Pituitary
GTEX-V1D1-0001-SM-3G3SG,Whole_Blood
GTEX-V1D1-0001-SM-3G3TH,Whole_Blood
GTEX-V1D1-0001-SM-4X62Q,Whole_Blood
GTEX-V1D1-0001-SM-5SOE2,Whole_Blood
GTEX-V1D1-0003-SM-3NMDP,Cells_EBV-transformed_lymphocytes 
GTEX-V1D1-0006-SM-3NMCE,Whole_Blood
GTEX-V1D1-0008-SM-4JBIJ,Cells_Cultured_fibroblasts
GTEX-V1D1-0226-SM-4JBHG,Adrenal_Gland
GTEX-V1D1-0326-SM-4JBIY,Artery_Aorta
GTEX-V1D1-0526-SM-4JBGW,Heart_Left_Ventricle
GTEX-V1D1-0626-SM-4JBHN,Heart_Atrial_Appendage
GTEX-V1D1-0726-SM-4JBH7,Pancreas
GTEX-V1D1-0826-SM-3P5ZA,Lung
GTEX-V1D1-0926-SM-4JBHQ,Thyroid
GTEX-V1D1-1026-SM-4JBHE,Esophagus - Esophagus_Mucosa
GTEX-V1D1-1126-SM-4JBHT,Esophagus_Muscularis
GTEX-V1D1-1226-SM-4JBI5,Esophagus_Gastroesophageal_Junction
GTEX-V1D1-1726-SM-4JBHB,Stomach
GTEX-V1D1-1926-SM-4JBGX,Prostate
GTEX-V1D1-2026-SM-3GAF4,Skin_Not_Sun_Exposed_Suprapubic
GTEX-V1D1-2126-SM-4JBH4,Testis
GTEX-V1D1-2226-SM-3NMAX,Skin_Sun_Exposed_Lower_leg
GTEX-V1D1-2426-SM-3GAER,Muscle_Skeletal
GTEX-V1D1-2626-SM-4JBJH,Artery_Tibial
GTEX-V955-0001-SM-3G3SX,Whole_Blood
GTEX-V955-0001-SM-3G3TY,Whole_Blood
GTEX-V955-0001-SM-4X61T,Whole_Blood
GTEX-V955-0001-SM-5SOEE,Whole_Blood
GTEX-V955-0004-SM-3NMDH,Cells_EBV-transformed_lymphocytes 
GTEX-V955-0005-SM-3P5ZC,Whole_Blood
GTEX-V955-0126-SM-4JBH5,Adrenal_Gland
GTEX-V955-0326-SM-4JBGV,Pancreas
GTEX-V955-0426-SM-3GAEL,Thyroid
GTEX-V955-0726-SM-3GAFG,Heart_Left_Ventricle
GTEX-V955-0826-SM-3GAF9,Heart_Atrial_Appendage
GTEX-V955-0826-SM-5SI82,Heart_Atrial_Appendage
GTEX-V955-0826-SM-CYPR5,Heart_Atrial_Appendage
GTEX-V955-0926-SM-4JBJ8,Artery_Aorta
GTEX-V955-1026-SM-4JBHO,Esophagus_Muscularis
GTEX-V955-1126-SM-4JBH3,Esophagus - Esophagus_Mucosa
GTEX-V955-1226-SM-4JBI9,Esophagus_Gastroesophageal_Junction
GTEX-V955-1326-SM-4JBHR,Stomach
GTEX-V955-1626-SM-4JBHJ,Colon_Transverse
GTEX-V955-1726-SM-4JBHF,Colon_Sigmoid
GTEX-V955-1826-SM-4JBIL,Prostate
GTEX-V955-1926-SM-4KL1L,Testis
GTEX-V955-2026-SM-3GAFA,Breast_Mammary_Tissue
GTEX-V955-2426-SM-3GAEF,Muscle_Skeletal
GTEX-V955-2526-SM-4JBJG,Nerve_Tibial
GTEX-V955-2626-SM-3NM9F,Artery_Tibial
GTEX-VJWN-0003-SM-3G3S4,Whole_Blood
GTEX-VJWN-0003-SM-3G3T5,Whole_Blood
GTEX-VJWN-0003-SM-7DRQA,Whole_Blood
GTEX-VJWN-0005-SM-3GIKF,Whole_Blood
GTEX-VJWN-0126-SM-3GIK7,Skin_Sun_Exposed_Lower_leg
GTEX-VJWN-0226-SM-EZ6LF,Adipose_Subcutaneous
GTEX-VJWN-0426-SM-3GIJI,Muscle_Skeletal
GTEX-VJWN-0626-SM-3NMAN,Artery_Tibial
GTEX-VJWN-0726-SM-3GIJ8,Breast_Mammary_Tissue
GTEX-VJWN-1026-SM-4M1ZN,Heart_Atrial_Appendage
GTEX-VJWN-1326-SM-EVR2Z,Lung
GTEX-VJWN-2326-SM-EVYAP,Adipose_Visceral_Omentum
GTEX-VJWN-2926-SM-DMZ2G,Ovary
GTEX-VJYA-0001-SM-3NMDJ,Cells_EBV-transformed_lymphocytes 
GTEX-VJYA-0003-SM-3G3S9,Whole_Blood
GTEX-VJYA-0003-SM-3G3TA,Whole_Blood
GTEX-VJYA-0003-SM-4X5ZU,Whole_Blood
GTEX-VJYA-0003-SM-5SOED,Whole_Blood
GTEX-VJYA-0005-SM-3P5ZD,Whole_Blood
GTEX-VJYA-0126-SM-4KL1P,Spleen
GTEX-VJYA-0226-SM-4KL1Q,Artery_Aorta
GTEX-VJYA-0326-SM-3GAEX,Lung
GTEX-VJYA-0426-SM-3GIJK,Thyroid
GTEX-VJYA-0526-SM-4KL1R,Adrenal_Gland
GTEX-VJYA-0626-SM-4KL1S,Esophagus_Muscularis
GTEX-VJYA-0726-SM-4KL1T,Esophagus - Esophagus_Mucosa
GTEX-VJYA-0826-SM-4KL1M,Pancreas
GTEX-VJYA-0926-SM-4KL1N,Small_Intestine_Terminal_Ileum
GTEX-VJYA-1026-SM-4KL21,Stomach
GTEX-VJYA-1126-SM-3GIJU,Skin_Sun_Exposed_Lower_leg
GTEX-VJYA-1226-SM-3GIJ6,Prostate
GTEX-VJYA-1326-SM-3GIJC,Adipose_Subcutaneous
GTEX-VJYA-1426-SM-4KL1Y,Testis
GTEX-VJYA-1526-SM-3GIJV,Skin_Not_Sun_Exposed_Suprapubic
GTEX-VJYA-1626-SM-EXOHL,Adipose_Visceral_Omentum
GTEX-VJYA-1726-SM-3NMDQ,Nerve_Tibial
GTEX-VJYA-1826-SM-4KL1W,Artery_Tibial
GTEX-VJYA-1926-SM-3GIJJ,Muscle_Skeletal
GTEX-VJYA-2026-SM-4KL1K,Colon_Transverse
GTEX-VJYA-2126-SM-4KL1O,Colon_Sigmoid
GTEX-VUSG-0002-SM-3G3SC,Whole_Blood
GTEX-VUSG-0002-SM-3G3TD,Whole_Blood
GTEX-VUSG-0002-SM-4X61J,Whole_Blood
GTEX-VUSG-0002-SM-DLIPX,Whole_Blood
GTEX-VUSG-0003-SM-3NMDK,Cells_EBV-transformed_lymphocytes 
GTEX-VUSG-0003-SM-5S2S5,Cells_EBV-transformed_lymphocytes 
GTEX-VUSG-0006-SM-3GIK9,Whole_Blood
GTEX-VUSG-0006-SM-5S2TA,Whole_Blood
GTEX-VUSG-0008-SM-4KL24,Cells_Cultured_fibroblasts
GTEX-VUSG-0126-SM-4KL1X,Liver
GTEX-VUSG-0326-SM-3GIJ7,Pancreas
GTEX-VUSG-0326-SM-5S2ST,Pancreas
GTEX-VUSG-0426-SM-3GIKD,Thyroid
GTEX-VUSG-0426-SM-5S2TB,Thyroid
GTEX-VUSG-0526-SM-4KL22,Artery_Aorta
GTEX-VUSG-0626-SM-4KL1Z,Artery_Coronary
GTEX-VUSG-0726-SM-3GIK1,Heart_Atrial_Appendage
GTEX-VUSG-0926-SM-3GIK6,Lung
GTEX-VUSG-0926-SM-5S2SV,Lung
GTEX-VUSG-1026-SM-4KKZN,Esophagus_Gastroesophageal_Junction
GTEX-VUSG-1126-SM-4KKZQ,Esophagus_Muscularis
GTEX-VUSG-1226-SM-4KKZF,Esophagus - Esophagus_Mucosa
GTEX-VUSG-1426-SM-3GIJN,Adipose_Visceral_Omentum
GTEX-VUSG-1526-SM-4KKZH,Adrenal_Gland
GTEX-VUSG-1726-SM-4KKZL,Small_Intestine_Terminal_Ileum
GTEX-VUSG-2226-SM-4KKZO,Breast_Mammary_Tissue
GTEX-VUSG-2326-SM-4KL1U,Skin_Not_Sun_Exposed_Suprapubic
GTEX-VUSG-2426-SM-4KKZG,Adipose_Subcutaneous
GTEX-VUSG-2426-SM-5S2S2,Adipose_Subcutaneous
GTEX-VUSG-2526-SM-4KL1V,Skin_Sun_Exposed_Lower_leg
GTEX-VUSG-2526-SM-5S2S9,Skin_Sun_Exposed_Lower_leg
GTEX-VUSG-2626-SM-4KKZI,Muscle_Skeletal
GTEX-VUSG-2626-SM-5S2TM,Muscle_Skeletal
GTEX-VUSG-2726-SM-4KKZJ,Nerve_Tibial
GTEX-VUSG-2826-SM-4KKZM,Artery_Tibial
GTEX-VUSG-2826-SM-5S2RZ,Artery_Tibial
GTEX-VUSH-0002-SM-3PYKM,Whole_Blood
GTEX-VUSH-0002-SM-3PZ7N,Whole_Blood
GTEX-VUSH-0002-SM-4X5ZZ,Whole_Blood
GTEX-VUSH-0002-SM-5SOEH,Whole_Blood
GTEX-VUSH-0004-SM-3P61T,Cells_EBV-transformed_lymphocytes 
GTEX-VUSH-0005-SM-3NB2H,Whole_Blood
GTEX-VUSH-0008-SM-47JWK,Cells_Cultured_fibroblasts
GTEX-VUSH-0226-SM-EXUQV,Adipose_Subcutaneous
GTEX-VUSH-0326-SM-3NB2I,Muscle_Skeletal
GTEX-VUSH-0526-SM-3NB2J,Artery_Tibial
GTEX-W5WG-0002-SM-3NMDN,Cells_EBV-transformed_lymphocytes 
GTEX-W5WG-0003-SM-3G3SH,Whole_Blood
GTEX-W5WG-0003-SM-3G3TI,Whole_Blood
GTEX-W5WG-0003-SM-3UZF6,Whole_Blood
GTEX-W5WG-0003-SM-5URC3,Whole_Blood
GTEX-W5WG-0006-SM-3GIJT,Whole_Blood
GTEX-W5WG-0008-SM-4KL25,Cells_Cultured_fibroblasts
GTEX-W5WG-0626-SM-4SOID,Spleen
GTEX-W5WG-0726-SM-EXUQZ,Artery_Aorta
GTEX-W5WG-0826-SM-4RGNE,Pancreas
GTEX-W5WG-0926-SM-4RTX9,Ovary
GTEX-W5WG-1026-SM-4LMIF,Vagina
GTEX-W5WG-1126-SM-4LMK4,Adrenal_Gland
GTEX-W5WG-1326-SM-4LMI9,Uterus
GTEX-W5WG-1426-SM-4KKZP,Thyroid
GTEX-W5WG-1526-SM-4LMIG,Esophagus_Muscularis
GTEX-W5WG-1626-SM-4LMKG,Esophagus - Esophagus_Mucosa
GTEX-W5WG-1726-SM-4LMI5,Stomach
GTEX-W5WG-1826-SM-4KL2Y,Skin_Sun_Exposed_Lower_leg
GTEX-W5WG-1926-SM-4KKZK,Muscle_Skeletal
GTEX-W5WG-2026-SM-4LMIB,Colon_Sigmoid
GTEX-W5WG-2226-SM-4LMI3,Artery_Tibial
GTEX-W5WG-2326-SM-3GIJH,Nerve_Tibial
GTEX-W5WG-2426-SM-4LMI6,Colon_Transverse
GTEX-W5WG-2526-SM-4SOJ2,Adipose_Subcutaneous
GTEX-W5WG-2726-SM-4LMIC,Esophagus_Gastroesophageal_Junction
GTEX-W5X1-0001-SM-3P61V,Cells_EBV-transformed_lymphocytes 
GTEX-W5X1-0002-SM-3G3S7,Whole_Blood
GTEX-W5X1-0002-SM-3G3T8,Whole_Blood
GTEX-W5X1-0002-SM-3USSL,Whole_Blood
GTEX-W5X1-0002-SM-5URBS,Whole_Blood
GTEX-W5X1-0006-SM-3GIJZ,Whole_Blood
GTEX-W5X1-0008-SM-4LMKA,Cells_Cultured_fibroblasts
GTEX-W5X1-0426-SM-3GILB,Thyroid
GTEX-W5X1-0526-SM-3GILH,Lung
GTEX-W5X1-0826-SM-3GILN,Heart_Atrial_Appendage
GTEX-W5X1-1426-SM-3GIKH,Adipose_Visceral_Omentum
GTEX-W5X1-2326-SM-3GIL6,Breast_Mammary_Tissue
GTEX-W5X1-2526-SM-3GILC,Skin_Not_Sun_Exposed_Suprapubic
GTEX-W5X1-2626-SM-4LMI8,Adipose_Subcutaneous
GTEX-W5X1-2826-SM-3GILM,Nerve_Tibial
GTEX-W5X1-3026-SM-EAZAX,Skin_Sun_Exposed_Lower_leg
GTEX-WCDI-0001-SM-3PYKQ,Whole_Blood
GTEX-WCDI-0001-SM-3PZ7A,Whole_Blood
GTEX-WCDI-0001-SM-4X62J,Whole_Blood
GTEX-WCDI-0001-SM-5SOE7,Whole_Blood
GTEX-WCDI-0002-SM-3P61U,Cells_EBV-transformed_lymphocytes 
GTEX-WCDI-0005-SM-3NB2M,Whole_Blood
GTEX-WCDI-0008-SM-47JYE,Cells_Cultured_fibroblasts
GTEX-WCDI-0426-SM-4GIAL,Artery_Tibial
GTEX-WEY5-0001-SM-3P61Z,Cells_EBV-transformed_lymphocytes 
GTEX-WEY5-0003-SM-3G3SD,Whole_Blood
GTEX-WEY5-0003-SM-3G3TE,Whole_Blood
GTEX-WEY5-0003-SM-3UZET,Whole_Blood
GTEX-WEY5-0003-SM-5URDM,Whole_Blood
GTEX-WEY5-0006-SM-3GIKG,Whole_Blood
GTEX-WEY5-0008-SM-4LMKC,Cells_Cultured_fibroblasts
GTEX-WEY5-0226-SM-3GIKN,Heart_Atrial_Appendage
GTEX-WEY5-0326-SM-4LMI7,Artery_Coronary
GTEX-WEY5-0426-SM-3GIKT,Heart_Left_Ventricle
GTEX-WEY5-0526-SM-3GIKZ,Thyroid
GTEX-WEY5-0626-SM-4LMIA,Ovary
GTEX-WEY5-0726-SM-4LMID,Uterus
GTEX-WEY5-0826-SM-4LMIH,Vagina
GTEX-WEY5-0926-SM-4LMI4,Esophagus - Esophagus_Mucosa
GTEX-WEY5-1026-SM-4LMK9,Esophagus_Muscularis
GTEX-WEY5-1126-SM-4LMIE,Esophagus_Gastroesophageal_Junction
GTEX-WEY5-1226-SM-4LMIQ,Stomach
GTEX-WEY5-1326-SM-3GILS,Adipose_Visceral_Omentum
GTEX-WEY5-1426-SM-4LMJ3,Colon_Transverse
GTEX-WEY5-1526-SM-4LMJF,Small_Intestine_Terminal_Ileum
GTEX-WEY5-1926-SM-3GIL8,Adipose_Subcutaneous
GTEX-WEY5-2026-SM-3GILE,Muscle_Skeletal
GTEX-WEY5-2026-SM-5SI8D,Muscle_Skeletal
GTEX-WEY5-2026-SM-CYPRC,Muscle_Skeletal
GTEX-WEY5-2126-SM-3GILK,Artery_Tibial
GTEX-WEY5-2226-SM-3GILQ,Nerve_Tibial
GTEX-WEY5-2326-SM-3GIKK,Skin_Not_Sun_Exposed_Suprapubic
GTEX-WFG7-0001-SM-3P61S,Cells_EBV-transformed_lymphocytes 
GTEX-WFG7-0002-SM-3G3SI,Whole_Blood
GTEX-WFG7-0002-SM-3G3TJ,Whole_Blood
GTEX-WFG7-0002-SM-4X61R,Whole_Blood
GTEX-WFG7-0002-SM-5SOEQ,Whole_Blood
GTEX-WFG7-0005-SM-3GIKM,Whole_Blood
GTEX-WFG7-0008-SM-4LMKB,Cells_Cultured_fibroblasts
GTEX-WFG7-0326-SM-3GILI,Thyroid
GTEX-WFG7-0326-SM-5SI7L,Thyroid
GTEX-WFG7-0326-SM-DKPO8,Thyroid
GTEX-WFG7-0426-SM-4LMK5,Pancreas
GTEX-WFG7-0526-SM-3GIKI,Lung
GTEX-WFG7-0626-SM-4LMK6,Artery_Coronary
GTEX-WFG7-0726-SM-3GIKO,Heart_Left_Ventricle
GTEX-WFG7-0826-SM-3GIKU,Heart_Atrial_Appendage
GTEX-WFG7-0926-SM-4LMK7,Artery_Aorta
GTEX-WFG7-1026-SM-4LMK8,Esophagus_Muscularis
GTEX-WFG7-1126-SM-4LMK3,Esophagus - Esophagus_Mucosa
GTEX-WFG7-1226-SM-4LMK2,Esophagus_Gastroesophageal_Junction
GTEX-WFG7-1326-SM-4LMK1,Stomach
GTEX-WFG7-1526-SM-4LVMG,Colon_Transverse
GTEX-WFG7-1626-SM-4LVMF,Colon_Sigmoid
GTEX-WFG7-1726-SM-4LVME,Small_Intestine_Terminal_Ileum
GTEX-WFG7-1826-SM-3GIL1,Prostate
GTEX-WFG7-2026-SM-3GIL7,Skin_Not_Sun_Exposed_Suprapubic
GTEX-WFG7-2026-SM-5SI7P,Skin_Not_Sun_Exposed_Suprapubic
GTEX-WFG7-2226-SM-3GIKP,Muscle_Skeletal
GTEX-WFG7-2326-SM-3GIKV,Artery_Tibial
GTEX-WFG7-2426-SM-3GIL2,Nerve_Tibial
GTEX-WFG7-2526-SM-EWRM5,Adipose_Subcutaneous
GTEX-WFG8-0001-SM-4LVN8,Cells_EBV-transformed_lymphocytes 
GTEX-WFG8-0004-SM-3G3SO,Whole_Blood
GTEX-WFG8-0004-SM-3G3TP,Whole_Blood
GTEX-WFG8-0004-SM-3USQZ,Whole_Blood
GTEX-WFG8-0004-SM-5URCY,Whole_Blood
GTEX-WFG8-0006-SM-3GIKS,Whole_Blood
GTEX-WFG8-0008-SM-4LVN6,Cells_Cultured_fibroblasts
GTEX-WFG8-0126-SM-4LVMH,Adrenal_Gland
GTEX-WFG8-0326-SM-4LVN4,Pancreas
GTEX-WFG8-0426-SM-3GILD,Thyroid
GTEX-WFG8-0626-SM-3GILJ,Heart_Left_Ventricle
GTEX-WFG8-0726-SM-3GILP,Heart_Atrial_Appendage
GTEX-WFG8-0826-SM-4LVN5,Artery_Aorta
GTEX-WFG8-0926-SM-3GIKJ,Lung
GTEX-WFG8-1026-SM-4LVMZ,Esophagus_Muscularis
GTEX-WFG8-1126-SM-4LVN1,Esophagus_Gastroesophageal_Junction
GTEX-WFG8-1226-SM-4V6EI,Esophagus - Esophagus_Mucosa
GTEX-WFG8-1326-SM-4LVN3,Stomach
GTEX-WFG8-1626-SM-4LVMB,Small_Intestine_Terminal_Ileum
GTEX-WFG8-1726-SM-4LVM6,Colon_Sigmoid
GTEX-WFG8-1826-SM-4LVM4,Prostate
GTEX-WFG8-1926-SM-4LVM1,Testis
GTEX-WFG8-2026-SM-EXOHO,Breast_Mammary_Tissue
GTEX-WFG8-2126-SM-3GIKQ,Skin_Not_Sun_Exposed_Suprapubic
GTEX-WFG8-2226-SM-3GIL9,Skin_Sun_Exposed_Lower_leg
GTEX-WFG8-2326-SM-3GILF,Adipose_Subcutaneous
GTEX-WFG8-2326-SM-5S2UE,Adipose_Subcutaneous
GTEX-WFG8-2326-SM-DIPDX,Adipose_Subcutaneous
GTEX-WFG8-2426-SM-3GILL,Muscle_Skeletal
GTEX-WFG8-2526-SM-3GILR,Nerve_Tibial
GTEX-WFJO-0002-SM-3P61X,Cells_EBV-transformed_lymphocytes 
GTEX-WFJO-0003-SM-3G3S3,Whole_Blood
GTEX-WFJO-0003-SM-3G3T4,Whole_Blood
GTEX-WFJO-0003-SM-3UZER,Whole_Blood
GTEX-WFJO-0003-SM-5URBP,Whole_Blood
GTEX-WFJO-0005-SM-3GIKY,Whole_Blood
GTEX-WFJO-0008-SM-4LVN7,Cells_Cultured_fibroblasts
GTEX-WFJO-0226-SM-3GIKW,Thyroid
GTEX-WFJO-0326-SM-3GIL3,Lung
GTEX-WFJO-0426-SM-4LVM7,Esophagus_Gastroesophageal_Junction
GTEX-WFJO-0626-SM-4LVMC,Pancreas
GTEX-WFJO-0726-SM-4LVM8,Esophagus_Muscularis
GTEX-WFJO-0826-SM-4LVM5,Esophagus - Esophagus_Mucosa
GTEX-WFJO-0926-SM-4LVM2,Small_Intestine_Terminal_Ileum
GTEX-WFJO-1026-SM-3GIKL,Adipose_Visceral_Omentum
GTEX-WFJO-1126-SM-4LVLZ,Stomach
GTEX-WFJO-1926-SM-3GILA,Adipose_Subcutaneous
GTEX-WFJO-2026-SM-4LVM3,Minor_Salivary_Gland
GTEX-WFON-0001-SM-3P61W,Cells_EBV-transformed_lymphocytes 
GTEX-WFON-0001-SM-5S2SE,Cells_EBV-transformed_lymphocytes 
GTEX-WFON-0003-SM-3G3S8,Whole_Blood
GTEX-WFON-0003-SM-3G3T9,Whole_Blood
GTEX-WFON-0003-SM-3UZES,Whole_Blood
GTEX-WFON-0003-SM-5URD4,Whole_Blood
GTEX-WFON-0005-SM-3NMC9,Whole_Blood
GTEX-WFON-0005-SM-5S2RV,Whole_Blood
GTEX-WFON-0126-SM-4LVM9,Spleen
GTEX-WFON-0226-SM-3GIKR,Heart_Atrial_Appendage
GTEX-WFON-0326-SM-3GIKX,Heart_Left_Ventricle
GTEX-WFON-0326-SM-5S2TP,Heart_Left_Ventricle
GTEX-WFON-0426-SM-3GIL4,Lung
GTEX-WFON-0426-SM-5S2T1,Lung
GTEX-WFON-0526-SM-4LVLY,Artery_Aorta
GTEX-WFON-0626-SM-4LVLX,Pancreas
GTEX-WFON-0626-SM-5S2SX,Pancreas
GTEX-WFON-0826-SM-4LVMI,Esophagus - Esophagus_Mucosa
GTEX-WFON-0926-SM-4LVMK,Esophagus_Muscularis
GTEX-WFON-1026-SM-4LVMD,Esophagus_Gastroesophageal_Junction
GTEX-WFON-1126-SM-4LVMA,Stomach
GTEX-WFON-1226-SM-3TW8F,Adipose_Visceral_Omentum
GTEX-WFON-1326-SM-4LVMN,Colon_Sigmoid
GTEX-WFON-1426-SM-4LVMT,Colon_Transverse
GTEX-WFON-1526-SM-4LVMP,Small_Intestine_Terminal_Ileum
GTEX-WFON-1626-SM-4LVMV,Prostate
GTEX-WFON-1726-SM-4LVMQ,Liver
GTEX-WFON-1826-SM-3GILG,Breast_Mammary_Tissue
GTEX-WFON-1926-SM-3LK7L,Skin_Not_Sun_Exposed_Suprapubic
GTEX-WFON-2026-SM-4LVMW,Testis
GTEX-WFON-2026-SM-5S2TE,Testis
GTEX-WFON-2126-SM-3LK7O,Skin_Sun_Exposed_Lower_leg
GTEX-WFON-2126-SM-5S2T9,Skin_Sun_Exposed_Lower_leg
GTEX-WFON-2226-SM-3TW8W,Adipose_Subcutaneous
GTEX-WFON-2326-SM-3LK7M,Muscle_Skeletal
GTEX-WFON-2326-SM-5S2SF,Muscle_Skeletal
GTEX-WFON-2526-SM-3LK7P,Artery_Tibial
GTEX-WH7G-0002-SM-4LVN9,Cells_EBV-transformed_lymphocytes 
GTEX-WH7G-0004-SM-3PYKL,Whole_Blood
GTEX-WH7G-0004-SM-3PZ86,Whole_Blood
GTEX-WH7G-0004-SM-3UZEX,Whole_Blood
GTEX-WH7G-0004-SM-5URCL,Whole_Blood
GTEX-WH7G-0005-SM-3NMBX,Whole_Blood
GTEX-WH7G-0008-SM-4LVNM,Cells_Cultured_fibroblasts
GTEX-WH7G-0326-SM-3NMBH,Heart_Atrial_Appendage
GTEX-WH7G-0426-SM-3NMBJ,Heart_Left_Ventricle
GTEX-WH7G-0526-SM-3NMBI,Thyroid
GTEX-WH7G-0626-SM-4LVMO,Artery_Aorta
GTEX-WH7G-0726-SM-3NMBM,Lung
GTEX-WH7G-0726-SM-5EGIX,Lung
GTEX-WH7G-0726-SM-5EQ6C,Lung
GTEX-WH7G-0826-SM-4LVMR,Pancreas
GTEX-WH7G-0926-SM-4LVMJ,Esophagus - Esophagus_Mucosa
GTEX-WH7G-1026-SM-4LVML,Esophagus_Muscularis
GTEX-WH7G-1126-SM-3NMBK,Adipose_Visceral_Omentum
GTEX-WH7G-1326-SM-4LVMS,Colon_Transverse
GTEX-WH7G-1426-SM-4LVMU,Colon_Sigmoid
GTEX-WH7G-1526-SM-4LVMX,Stomach
GTEX-WH7G-1626-SM-4LVMY,Small_Intestine_Terminal_Ileum
GTEX-WH7G-1726-SM-4LVKY,Prostate
GTEX-WH7G-1926-SM-4LVMM,Testis
GTEX-WH7G-2026-SM-3NMBL,Skin_Not_Sun_Exposed_Suprapubic
GTEX-WH7G-2126-SM-4M1XU,Minor_Salivary_Gland
GTEX-WH7G-2226-SM-3NMBN,Adipose_Subcutaneous
GTEX-WH7G-2326-SM-3NMBC,Skin_Sun_Exposed_Lower_leg
GTEX-WH7G-2626-SM-3NMBE,Nerve_Tibial
GTEX-WHPG-0002-SM-3PYK5,Whole_Blood
GTEX-WHPG-0002-SM-3PZ77,Whole_Blood
GTEX-WHPG-0002-SM-3USR1,Whole_Blood
GTEX-WHPG-0002-SM-5URBH,Whole_Blood
GTEX-WHPG-0004-SM-3NMDO,Cells_EBV-transformed_lymphocytes 
GTEX-WHPG-0006-SM-3NMBV,Whole_Blood
GTEX-WHPG-0008-SM-4M1ZQ,Cells_Cultured_fibroblasts
GTEX-WHPG-0226-SM-3NMB9,Thyroid
GTEX-WHPG-0326-SM-4M1XV,Pancreas
GTEX-WHPG-0426-SM-4M1XW,Stomach
GTEX-WHPG-0626-SM-3NMBD,Adipose_Visceral_Omentum
GTEX-WHPG-0726-SM-4M1XX,Artery_Coronary
GTEX-WHPG-0826-SM-3NMBF,Heart_Left_Ventricle
GTEX-WHPG-0926-SM-4M1XY,Artery_Aorta
GTEX-WHPG-1026-SM-3NMBA,Heart_Atrial_Appendage
GTEX-WHPG-1126-SM-4M1XT,Esophagus - Esophagus_Mucosa
GTEX-WHPG-1226-SM-4M1ZI,Esophagus_Muscularis
GTEX-WHPG-1326-SM-4M1ZJ,Esophagus_Gastroesophageal_Junction
GTEX-WHPG-1426-SM-3NMBB,Lung
